		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000110011  247  266  273  238  250  261  278  258  7.899160 0.443382 SUCCESS  23
000110101  261  277  261  231  211  234  279  258 16.608978 0.034448 SUCCESS  24
000110111  250  249  266  249  253  261  257  242  2.076323 0.978582 SUCCESS  25
000111001  228  236  223  280  250  256  252  247  9.752315 0.282842 SUCCESS  26
000111011  227  244  239  271  231  274  239  234 10.094036 0.258488 SUCCESS  27
000111101  249  247  251  240  232  236  252  265  3.554529 0.894917 SUCCESS  28
000111111  237  254  266  239  241  232  217  259  8.834465 0.356452 SUCCESS  29
001000011  282  259  284  286  240  251  258  244 15.561705 0.049101 SUCCESS  30
001000101  241  266  256  254  238  265  240  272  5.556501 0.696772 SUCCESS  31
001000111  237  225  213  246  255  216  239  269 15.882869 0.044088 SUCCESS  32
001001011  254  237  233  253  273  254  247  228  6.290238 0.614756 SUCCESS  33
001001101  248  267  248  267  262  244  245  229  5.098545 0.746993 SUCCESS  34
001001111  256  262  239  277  238  252  254  250  4.943653 0.763581 SUCCESS  35
001010011  250  246  259  255  260  272  251  265  3.863539 0.869221 SUCCESS  36
001010101  244  251  261  264  243  254  263  260  2.851693 0.943317 SUCCESS  37
001010111  250  244  264  238  266  252  245  255  2.840057 0.943990 SUCCESS  38
001011011  225  221  219  241  270  241  259  260 13.107208 0.108214 SUCCESS  39
001011101  250  230  213  239  255  247  242  229 10.037406 0.262410 SUCCESS  40
001011111  216  302  221  213  240  243  223  261 29.236630 0.000288 FAILURE  41
001100101  260  253  257  256  257  257  257  264  2.229665 0.973149 SUCCESS  42
001100111  253  270  263  252  268  260  238  236  5.574085 0.694819 SUCCESS  43
001101011  256  249  292  256  231  243  270  238 11.551943 0.172342 SUCCESS  44
001101101  280  258  267  246  274  243  249  262  8.446327 0.391128 SUCCESS  45
001101111  264  242  251  263  249  248  255  242  2.169802 0.975359 SUCCESS  46
001110101  262  240  246  227  255  241  271  275  8.115596 0.422261 SUCCESS  47
001110111  225  251  253  264  221  288  222  254 16.199119 0.039617 SUCCESS  48
001111011  256  257  215  249  239  247  264  251  6.774182 0.561181 SUCCESS  49
001111101  255  273  256  267  240  230  279  250  9.191442 0.326405 SUCCESS  50
001111111  249  239  261  254  276  235  240  234  6.270715 0.616936 SUCCESS  51
010000011  283  238  253  257  263  255  250  265  7.083192 0.527684 SUCCESS  52
010000111  257  264  266  256  229  257  229  256  6.224428 0.622108 SUCCESS  53
010001011  264  261  255  233  245  276  241  258  6.115176 0.634332 SUCCESS  54
010001111  249  243  243  251  243  229  260  269  4.346707 0.824566 SUCCESS  55
010010011  254  255  258  297  258  236  270  218 16.547176 0.035185 SUCCESS  56
010010111  246  249  250  236  258  261  228  246  3.712008 0.882128 SUCCESS  57
010011011  267  271  237  257  261  243  251  250  4.634513 0.795830 SUCCESS  58
010011111  234  267  248  276  221  254  278  258 12.127168 0.145620 SUCCESS  59
010100011  222  258  269  273  235  234  256  260  9.744428 0.283424 SUCCESS  60
010100111  248  251  252  255  240  264  240  265  2.711927 0.951116 SUCCESS  61
010101011  243  280  246  274  243  241  252  250  6.933859 0.543785 SUCCESS  62
010101111  258  247  223  230  270  269  247  258  8.423960 0.393189 SUCCESS  63
010110011  271  253  244  253  252  243  251  256  2.423345 0.965210 SUCCESS  64
010110111  233  233  251  273  273  207  248  240 14.847749 0.062174 SUCCESS  65
010111011  245  233  243  248  258  247  231  233  4.501729 0.809260 SUCCESS  66
010111111  229  311  239  221  252  267  228  266 25.475499 0.001291 FAILURE  67
011000111  243  248  260  245  263  255  255  260  2.060032 0.979116 SUCCESS  68
011001111  251  287  236  266  257  250  266  218 13.040881 0.110451 SUCCESS  69
011010111  249  247  286  246  257  265  281  235 11.518715 0.174004 SUCCESS  70
011011111  251  256  271  244  245  262  278  250  6.076905 0.638618 SUCCESS  71
011101111  229  229  237  276  229  290  217  242 20.353430 0.009078 FAILURE  72
011111111  223  259  240  269  228  264  237  232 10.105543 0.257696 SUCCESS  73
100000000  241  234  231  242  213  233  250  243 10.200574 0.251230 SUCCESS  74
100010000  250  257  266  229  269  267  242  237  6.741988 0.564709 SUCCESS  75
100100000  243  200  244  262  290  253  255  258 18.316808 0.018973 SUCCESS  76
100101000  268  273  267  261  236  245  247  263  6.884081 0.549190 SUCCESS  77
100110000  272  235  238  246  214  251  253  237  9.691030 0.287385 SUCCESS  78
100111000  241  266  278  237  294  260  245  276 16.673754 0.033691 SUCCESS  79
101000000  245  255  251  224  253  262  268  261  5.484485 0.704758 SUCCESS  80
101000100  258  258  251  241  267  254  264  250  2.947240 0.937625 SUCCESS  81
101001000  245  222  244  253  230  259  247  259  5.890465 0.659500 SUCCESS  82
101001100  230  247  243  267  217  263  243  228 10.492646 0.232135 SUCCESS  83
101010000  253  256  224  247  251  257  280  251  6.957390 0.541237 SUCCESS  84
101010100  238  254  244  257  221  247  266  275  8.175717 0.416497 SUCCESS  85
101011000  229  220  247  239  262  251  245  240  7.194513 0.515799 SUCCESS  86
101011100  254  254  245  260  252  260  269  238  3.173374 0.923011 SUCCESS  87
101100000  246  237  218  237  256  243  253  233  7.275968 0.507172 SUCCESS  88
101100100  243  230  275  263  267  235  238  256  8.015006 0.432006 SUCCESS  89
101101000  280  254  243  237  234  254  253  255  5.959119 0.651811 SUCCESS  90
101101100  279  241  242  244  259  281  256  260  9.110246 0.333081 SUCCESS  91
101110000  251  250  222  257  261  262  264  252  5.376913 0.716635 SUCCESS  92
101110100  245  271  246  255  248  247  265  239  3.585042 0.892490 SUCCESS  93
101111000  260  253  253  242  248  244  215  256  6.131984 0.632450 SUCCESS  94
101111100  242  247  239  237  245  260  244  230  3.815701 0.873357 SUCCESS  95
110000000  264  241  239  266  241  251  246  248  3.127345 0.926113 SUCCESS  96
110000010  244  205  247  263  248  218  278  237 17.451968 0.025732 SUCCESS  97
110000100  261  247  237  277  270  259  250  221  9.725681 0.284810 SUCCESS  98
110001000  258  252  280  239  273  278  227  258 12.399846 0.134235 SUCCESS  99
110001010  257  255  259  237  264  239  272  254  4.725535 0.786468 SUCCESS 100
110010000  254  215  253  265  283  245  241  251 11.051838 0.198779 SUCCESS 101
110010010  237  237  242  276  258  266  269  230  8.934537 0.347848 SUCCESS 102
110010100  261  268  271  255  234  257  244  281  9.165196 0.328553 SUCCESS 103
110011000  252  263  241  262  239  247  265  250  3.117907 0.926742 SUCCESS 104
110011010  255  234  265  288  246  255  233  250  9.436582 0.306814 SUCCESS 105
110100000  266  242  263  233  261  230  253  265  6.344283 0.608727 SUCCESS 106
110100010  258  265  212  245  265  262  239  233 10.493810 0.232062 SUCCESS 107
110100100  255  250  243  240  232  235  242  239  3.748469 0.879075 SUCCESS 108
110101000  242  270  241  252  260  260  262  258  3.965293 0.860241 SUCCESS 109
110101010  237  283  229  267  221  234  255  265 13.796986 0.087213 SUCCESS 110
110101100  250  214  267  224  255  253  240  239 10.402141 0.237927 SUCCESS 111
110110000  271  234  224  246  242  243  247  230  7.898384 0.443459 SUCCESS 112
110110010  223  238  264  265  262  257  244  251  6.305883 0.613010 SUCCESS 113
110110100  258  266  243  223  243  219  256  244  9.013277 0.341177 SUCCESS 114
110111000  258  270  242  271  258  247  278  253  7.602044 0.473276 SUCCESS 115
110111010  239  259  266  274  251  256  259  242  5.037002 0.753614 SUCCESS 116
110111100  262  228  251  251  256  242  205  262 11.988695 0.151709 SUCCESS 117
111000000  251  256  269  249  263  272  239  248  4.875774 0.770767 SUCCESS 118
111000010  256  255  244  278  257  250  263  247  4.590683 0.800294 SUCCESS 119
111000100  262  272  255  250  265  249  244  268  5.134618 0.743096 SUCCESS 120
111000110  237  241  239  246  241  244  259  248  2.431103 0.964866 SUCCESS 121
111001000  211  217  231  269  271  250  248  242 15.883774 0.044074 SUCCESS 122
111001010  241  271  249  270  220  237  255  259  8.680477 0.369963 SUCCESS 123
111001100  274  260  239  280  245  223  253  231 11.672186 0.166440 SUCCESS 124
111010000  246  243  278  240  234  237  256  268  7.174473 0.517931 SUCCESS 125
111010010  257  260  260  239  241  245  238  261  3.065931 0.930152 SUCCESS 126
111010100  244  251  243  271  239  257  275  252  5.490303 0.704114 SUCCESS 127
111010110  252  231  273  242  271  247  269  246  7.389228 0.495278 SUCCESS 128
111011000  258  237  232  243  253  231  243  249  4.237972 0.835040 SUCCESS 129
111011010  255  268  248  221  266  232  256  263  8.189034 0.415226 SUCCESS 130
111011100  233  264  237  251  241  237  247  249  3.780404 0.876373 SUCCESS 131
111100000  254  249  250  232  248  270  238  244  3.825139 0.872545 SUCCESS 132
111100010  243  267  279  238  273  272  245  258 10.042836 0.262032 SUCCESS 133
111100100  254  235  231  271  253  253  274  257  6.979240 0.538874 SUCCESS 134
111100110  259  254  242  299  263  215  234  236 18.237810 0.019513 SUCCESS 135
111101000  239  245  264  222  237  244  235  275  9.018578 0.340731 SUCCESS 136
111101010  236  251  215  261  237  260  246  249  7.561446 0.477437 SUCCESS 137
111101100  251  250  253  263  257  235  234  240  3.344945 0.910885 SUCCESS 138
111101110  237  265  238  255  243  261  263  262  4.330804 0.826112 SUCCESS 139
111110000  260  272  241  229  238  256  255  237  6.121770 0.633594 SUCCESS 140
111110010  235  256  236  244  222  254  254  255  5.513576 0.701535 SUCCESS 141
111110100  239  276  258  240  244  242  252  266  5.467677 0.706618 SUCCESS 142
111110110  250  265  257  241  271  235  247  240  4.676016 0.791576 SUCCESS 143
111111000  249  278  243  239  225  244  248  249  6.703459 0.568939 SUCCESS 144
111111010  226  264  238  252  252  267  243  262  5.817673 0.667647 SUCCESS 145
111111100  239  269  247  248  246  259  253  238  3.082222 0.929092 SUCCESS 146
111111110  223  259  240  269  228  264  237  231 10.258497 0.247350 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  252  256  267  267  242  250  229  261  5.150004 0.741430 SUCCESS   0
000000011  264  262  257  244  276  257  241  224  7.893212 0.443971 SUCCESS   1
000000101  264  244  261  251  221  256  246  241  5.492372 0.703885 SUCCESS   2
000000111  266  283  225  230  258  252  256  223 13.251111 0.103497 SUCCESS   3
000001001  260  250  239  285  248  258  228  235  9.197778 0.325888 SUCCESS   4
000001011  241  262  246  253  244  268  234  247  3.619564 0.889715 SUCCESS   5
000001101  243  267  246  276  235  234  235  272  9.186012 0.326848 SUCCESS   6
000001111  245  258  240  243  263  250  257  251  1.891693 0.984154 SUCCESS   7
000010001  256  258  249  231  260  237  249  264  3.840008 0.871262 SUCCESS   8
000010011  232  276  260  250  262  260  231  237  7.754481 0.457813 SUCCESS   9
000010101  256  255  276  227  234  231  253  249  7.829600 0.450290 SUCCESS  10
000010111  248  246  247  238  243  261  251  256  1.570917 0.991467 SUCCESS  11
000011001  268  251  257  261  274  249  253  274  6.866885 0.551061 SUCCESS  12
000011011  225  249  256  275  240  250  274  263  8.825026 0.357271 SUCCESS  13
000011101  258  255  250  253  267  250  273  282  8.037891 0.429778 SUCCESS  14
000011111  240  244  245  257  279  261  247  277  7.908857 0.442424 SUCCESS  15
000100011  265  242  235  233  269  264  261  261  6.631960 0.576811 SUCCESS  16
000100101  255  236  254  263  258  260  222  223  8.614408 0.375860 SUCCESS  17
000100111  240  278  232  263  232  257  240  221 11.128897 0.194502 SUCCESS  18
000101001  253  253  283  260  286  269  265  249 12.799749 0.118928 SUCCESS  19
000101011  233  255  263  252  231  231  246  281  9.043273 0.338659 SUCCESS  20
000101101  257  261  248  267  261  239  229  261  5.245034 0.731094 SUCCESS  21
000101111  253  247  268  241  232  247  232  232  5.802675 0.669324 SUCCESS  22
000110011  255  246  237  250  260  238  227  268  5.405099 0.713530 SUCCESS  23
000110101  251  236  266  231  251  233  244  264  5.524436 0.700331 SUCCESS  24
000110111  248  238  256  259  240  229  283  265  8.773568 0.361756 SUCCESS  25
000111001  273  262  247  251  224  240  261  236  7.347208 0.499676 SUCCESS  26
000111011  271  264  277  235  248  247  250  254  6.708501 0.568385 SUCCESS  27
000111101  267  261  243  248  280  236  264  258  7.533261 0.480336 SUCCESS  28
000111111  246  217  242  260  273  244  272  238 10.185188 0.252268 SUCCESS  29
001000011  239  250  271  244  283  258  270  284 13.695103 0.090067 SUCCESS  30
001000101  214  237  264  245  261  237  235  247  9.135846 0.330966 SUCCESS  31
001000111  244  258  246  274  297  243  238  262 13.404840 0.098659 SUCCESS  32
001001011  250  249  264  257  261  254  234  216  7.424655 0.491583 SUCCESS  33
001001101  261  225  242  238  266  248  209  274 14.356048 0.072944 SUCCESS  34
001001111  256  266  241  248  253  257  245  254  1.971984 0.981859 SUCCESS  35
001010011  244  252  287  266  261  265  237  245  9.130287 0.331425 SUCCESS  36
001010101  244  234  278  242  250  240  273  236  8.129560 0.420918 SUCCESS  37
001010111  232  263  254  246  255  210  216  257 13.872234 0.085157 SUCCESS  38
001011011  251  272  247  286  249  245  262  236  8.926392 0.348543 SUCCESS  39
001011101  271  261  249  225  259  238  250  269  7.342554 0.500164 SUCCESS  40
001011111  239  212  261  235  220  254  236  232 13.833446 0.086211 SUCCESS  41
001100101  241  247  245  244  257  267  223  256  5.185689 0.737558 SUCCESS  42
001100111  252  246  222  239  239  214  252  262 10.292501 0.245093 SUCCESS  43
001101011  229  235  259  241  242  228  238  235  7.207701 0.514398 SUCCESS  44
001101101  248  260  263  238  252  257  233  247  3.177253 0.922746 SUCCESS  45
001101111  212  241  258  279  224  257  249  269 14.549729 0.068515 SUCCESS  46
001110101  250  241  232  278  248  296  258  269 15.458271 0.050824 SUCCESS  47
001110111  251  264  295  243  256  260  259  262 10.901212 0.207360 SUCCESS  48
001111011  248  250  264  240  242  249  285  239  7.081253 0.527892 SUCCESS  49
001111101  247  277  219  239  278  255  250  278 14.126424 0.078529 SUCCESS  50
001111111  266  236  246  250  244  242  238  259  3.278489 0.915685 SUCCESS  51
010000011  220  227  218  262  261  278  247  288 20.500824 0.008599 FAILURE  52
010000111  244  253  261  264  295  228  268  268 14.569899 0.068068 SUCCESS  53
010001011  253  217  257  241  243  244  230  234  8.136024 0.420297 SUCCESS  54
010001111  261  225  243  249  292  235  243  253 11.762691 0.162110 SUCCESS  55
010010011  265  234  253  236  256  264  265  294 12.747644 0.120832 SUCCESS  56
010010111  223  249  247  259  248  236  241  219  8.521188 0.384281 SUCCESS  57
010011011  250  223  268  230  253  272  219  275 14.611919 0.067145 SUCCESS  58
010011111  260  263  238  254  231  268  257  262  5.411822 0.712789 SUCCESS  59
010100011  247  234  256  219  231  242  252  229  8.809253 0.358642 SUCCESS  60
010100111  266  251  263  267  260  274  255  246  5.935329 0.654476 SUCCESS  61
010101011  242  238  261  240  242  237  267  241  4.265640 0.832396 SUCCESS  62
010101111  214  262  250  222  251  224  225  243 14.777026 0.063629 SUCCESS  63
010110011  231  262  259  265  237  254  265  234  6.111814 0.634709 SUCCESS  64
010110111  241  265  240  271  239  266  269  240  6.975491 0.539279 SUCCESS  65
010111011  286  279  256  234  248  254  248  252 10.172905 0.253099 SUCCESS  66
010111111  254  217  252  245  244  241  243  228  7.371257 0.497157 SUCCESS  67
011000111  242  242  240  228  231  254  242  262  5.358554 0.718656 SUCCESS  68
011001111  245  241  235  230  226  243  258  232  7.203952 0.514796 SUCCESS  69
011010111  243  236  266  248  240  214  221  222 14.574166 0.067974 SUCCESS  70
011011111  217  263  255  291  243  280  254  238 16.856832 0.031635 SUCCESS  71
011101111  247  280  260  242  228  248  250  280 10.186610 0.252172 SUCCESS  72
011111111  250  240  242  245  213  242  251  240  7.118747 0.523877 SUCCESS  73
100000000  252  256  267  267  242  250  229  261  5.150004 0.741430 SUCCESS  74
100010000  255  261  242  232  270  271  258  256  6.108453 0.635085 SUCCESS  75
100100000  266  273  241  255  233  276  226  249 10.068695 0.260238 SUCCESS  76
100101000  221  235  264  253  271  264  246  265  8.893681 0.351344 SUCCESS  77
100110000  247  250  270  264  248  256  247  278  5.957309 0.652014 SUCCESS  78
100111000  264  252  252  266  240  244  286  244  7.983071 0.435126 SUCCESS  79
101000000  264  292  260  261  237  208  229  233 20.039378 0.010188 SUCCESS  80
101000100  246  248  226  219  272  282  236  221 16.965051 0.030475 SUCCESS  81
101001000  247  266  267  248  280  243  252  228  8.258077 0.408675 SUCCESS  82
101001100  251  233  252  226  276  261  257  274  9.486747 0.302911 SUCCESS  83
101010000  252  228  249  275  266  231  243  245  7.466545 0.487231 SUCCESS  84
101010100  251  246  252  254  243  241  245  236  1.601172 0.990898 SUCCESS  85
101011000  223  245  231  253  245  272  258  254  7.084873 0.527504 SUCCESS  86
101011100  232  217  272  261  249  255  256  251  8.608978 0.376347 SUCCESS  87
101100000  253  257  261  246  249  260  243  253  1.467483 0.993235 SUCCESS  88
101100100  249  265  257  243  264  248  224  236  5.773972 0.672533 SUCCESS  89
101101000  307  242  236  250  216  243  248  263 20.220000 0.009535 FAILURE  90
101101100  270  262  303  258  268  260  239  237 17.104040 0.029044 SUCCESS  91
101110000  254  202  262  255  262  249  285  216 20.746998 0.007851 FAILURE  92
101110100  265  261  248  262  284  248  258  276  9.918069 0.270824 SUCCESS  93
101111000  250  262  260  219  231  218  200  287 26.713867 0.000792 FAILURE  94
101111100  270  268  262  271  222  247  244  254  8.916824 0.349361 SUCCESS  95
110000000  252  257  265  254  227  280  246  226  9.578933 0.295831 SUCCESS  96
110000010  230  247  262  256  248  252  228  245  4.571806 0.802207 SUCCESS  97
110000100  232  252  264  227  262  262  244  251  5.700533 0.680736 SUCCESS  98
110001000  272  241  234  245  262  256  239  268  6.088283 0.637343 SUCCESS  99
110001010  225  261  267  244  265  246  259  251  5.769834 0.672996 SUCCESS 100
110010000  257  257  247  238  259  262  236  258  3.046925 0.931378 SUCCESS 101
110010010  254  244  258  260  240  238  273  249  4.098077 0.848168 SUCCESS 102
110010100  234  257  258  256  247  251  216  242  6.759572 0.562781 SUCCESS 103
110011000  269  229  238  275  257  254  229  256  8.743184 0.364422 SUCCESS 104
110011010  231  279  250  252  246  249  251  249  5.069196 0.750155 SUCCESS 105
110100000  271  279  232  267  266  230  255  270 12.321883 0.137410 SUCCESS 106
110100010  284  234  235  220  245  268  256  232 13.426562 0.097992 SUCCESS 107
110100100  257  252  251  258  259  259  282  268  6.746772 0.564184 SUCCESS 108
110101000  238  249  242  254  257  234  245  235  3.221212 0.919718 SUCCESS 109
110101010  249  250  235  252  235  238  239  241  3.306158 0.913702 SUCCESS 110
110101100  225  263  229  266  258  257  265  249  7.572954 0.476255 SUCCESS 111
110110000  276  263  283  242  248  241  258  246  8.956517 0.345977 SUCCESS 112
110110010  251  267  265  259  272  238  233  234  7.321479 0.502378 SUCCESS 113
110110100  299  277  247  238  236  242  259  256 15.149778 0.056298 SUCCESS 114
110111000  249  230  268  216  260  240  267  228 11.802642 0.160229 SUCCESS 115
110111010  261  264  249  265  275  270  271  249  8.329576 0.401956 SUCCESS 116
110111100  243  241  263  260  225  244  253  256  4.569867 0.802403 SUCCESS 117
111000000  232  245  238  251  251  250  266  227  5.290675 0.726105 SUCCESS 118
111000010  238  231  259  234  245  256  243  257  4.136735 0.844581 SUCCESS 119
111000100  237  256  230  254  245  246  235  256  3.813503 0.873546 SUCCESS 120
111000110  255  230  219  253  232  253  234  264  9.011725 0.341308 SUCCESS 121
111001000  223  264  246  255  237  243  263  256  5.745139 0.675755 SUCCESS 122
111001010  239  250  278  239  248  243  246  249  4.533535 0.806069 SUCCESS 123
111001100  252  241  228  296  253  254  233  253 12.446521 0.132365 SUCCESS 124
111010000  258  277  206  252  297  229  273  270 26.123127 0.001001 FAILURE 125
111010010  235  224  256  269  261  265  264  249  7.619887 0.471453 SUCCESS 126
111010100  240  253  240  245  248  244  257  243  1.535232 0.992107 SUCCESS 127
111010110  230  262  232  256  245  274  260  261  7.143701 0.521211 SUCCESS 128
111011000  245  266  279  225  244  244  247  260  7.978158 0.435607 SUCCESS 129
111011010  263  252  262  251  244  242  244  245  1.982198 0.981553 SUCCESS 130
111011100  229  251  244  230  261  240  262  209 12.088121 0.147315 SUCCESS 131
111100000  251  245  228  233  239  242  231  249  5.558311 0.696571 SUCCESS 132
111100010  237  268  243  249  238  235  226  253  6.187063 0.626287 SUCCESS 133
111100100  239  247  238  239  240  235  237  264  4.481172 0.811314 SUCCESS 134
111100110  251  272  257  264  246  261  237  244  4.439410 0.815464 SUCCESS 135
111101000  268  252  228  235  290  241  258  269 13.009075 0.111538 SUCCESS 136
111101010  221  263  259  228  254  221  251  256 10.209107 0.250655 SUCCESS 137
111101100  231  259  251  228  238  254  267  243  5.892016 0.659326 SUCCESS 138
111101110  229  246  222  256  291  264  258  222 16.556226 0.035076 SUCCESS 139
111110000  263  254  234  247  251  265  231  243  4.491644 0.810268 SUCCESS 140
111110010  237  259  268  250  230  235  232  275  8.885277 0.352066 SUCCESS 141
111110100  239  230  220  251  270  256  247  279 11.202982 0.190461 SUCCESS 142
111110110  235  251  258  241  246  242  268  232  4.543491 0.805066 SUCCESS 143
111111000  249  220  234  264  233  259  255  239  7.726683 0.460614 SUCCESS 144
111111010  260  206  226  245  264  255  244  239 12.466303 0.131580 SUCCESS 145
111111100  244  254  253  247  240  243  232  254  2.308533 0.970062 SUCCESS 146
111111110  250  239  242  245  213  242  251  240  7.205503 0.514632 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 249.984375	M = 128000	N = 8	m = 9	n = 1024000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  247  252  231  245  263  263  265  261  4.484275 0.811004 SUCCESS   0
000000011  240  263  249  254  245  247  222  240  4.976234 0.760113 SUCCESS   1
000000101  256  275  227  273  260  259  272  248  9.889107 0.272896 SUCCESS   2
000000111  231  244  258  273  244  273  247  252  6.490255 0.592489 SUCCESS   3
000001001  244  241  246  248  260  257  261  284  6.472024 0.594512 SUCCESS   4
000001011  247  260  232  244  260  254  239  257  3.122820 0.926415 SUCCESS   5
000001101  260  266  249  276  233  251  230  257  7.334279 0.501033 SUCCESS   6
000001111  235  266  241  268  248  259  256  239  4.668517 0.792346 SUCCESS   7
000010001  249  241  238  253  219  216  251  265 10.657366 0.221879 SUCCESS   8
000010011  253  225  215  234  265  267  262  265 12.402044 0.134147 SUCCESS   9
000010101  244  260  225  276  278  231  262  268 12.624687 0.125432 SUCCESS  10
000010111  235  243  260  245  258  248  262  257  2.731709 0.950050 SUCCESS  11
000011001  260  237  254  256  245  258  229  226  5.899515 0.658487 SUCCESS  12
000011011  253  268  269  232  228  267  254  274  9.865188 0.274616 SUCCESS  13
000011101  245  258  244  249  228  245  236  256  3.582069 0.892728 SUCCESS  14
000011111  247  286  231  255  237  263  253  247  8.471669 0.388802 SUCCESS  15
000100011  258  240  228  273  205  242  229  255 15.431636 0.051276 SUCCESS  16
000100101  258  240  267  240  259  251  254  274  5.082125 0.748764 SUCCESS  17
000100111  249  234  215  250  262  271  246  281 12.595208 0.126557 SUCCESS  18
000101001  260  272  256  248  261  236  263  216  9.376848 0.311509 SUCCESS  19
000101011  234  258  225  261  263  243  285  256 10.532857 0.229598 SUCCESS  20
000101101  253  256  252  267  239  249  235  253  2.871863 0.942140 SUCCESS  21
000101111  230  242  276  251  238  227  236  267  9.507564 0.301302 SUCCESS  22
000110011  263  260  262  244  256  270  251  235  4.601931 0.799151 SUCCESS  23
000110101  264  231  283  252  249  241  254  255  7.339321 0.500504 SUCCESS  24
000110111  267  246  250  246  227  251  210  287 15.802707 0.045293 SUCCESS  25
000111001  232  271  297  245  261  264  230  225 17.963580 0.021501 SUCCESS  26
000111011  247  271  258  252  242  233  268  229  6.768752 0.561776 SUCCESS  27
000111101  240  240  221  246  233  264  238  254  7.033543 0.533018 SUCCESS  28
000111111  240  288  253  265  242  276  264  244 11.387095 0.180715 SUCCESS  29
001000011  265  255  264  242  236  265  235  237  5.481899 0.705045 SUCCESS  30
001000101  246  248  257  246  236  234  277  241  5.571111 0.695149 SUCCESS  31
001000111  250  235  256  270  221  250  241  244  6.694149 0.569962 SUCCESS  32
001001011  237  271  271  237  254  255  245  254  5.389972 0.715197 SUCCESS  33
001001101  245  252  243  241  253  267  246  249  1.960606 0.982196 SUCCESS  34
001001111  292  258  244  268  243  261  251  251  9.773002 0.281321 SUCCESS  35
001010011  246  237  255  239  265  218  268  225 10.457349 0.234381 SUCCESS  36
001010101  256  233  267  281  279  235  249  253 10.975038 0.203118 SUCCESS  37
001010111  255  257  215  239  271  237  261  250  8.897560 0.351011 SUCCESS  38
001011011  246  242  221  242  241  261  262  234  6.559426 0.584824 SUCCESS  39
001011101  257  258  278  223  242  250  261  248  7.511539 0.482575 SUCCESS  40
001011111  248  237  277  252  250  238  264  269  6.653293 0.574459 SUCCESS  41
001100101  255  241  247  246  253  262  251  218  5.412339 0.712731 SUCCESS  42
001100111  274  248  249  228  266  238  239  238  7.155079 0.519997 SUCCESS  43
001101011  255  226  268  247  261  258  234  236  6.497883 0.591642 SUCCESS  44
001101101  216  240  250  233  240  248  251  241  7.151329 0.520397 SUCCESS  45
001101111  232  243  229  232  238  259  231  269  8.617770 0.375559 SUCCESS  46
001110101  259  222  228  270  237  272  230  280 15.316307 0.053279 SUCCESS  47
001110111  256  272  258  271  246  218  255  231 10.141616 0.255227 SUCCESS  48
001111011  231  254  240  235  235  249  228  262  6.429228 0.599268 SUCCESS  49
001111101  248  252  257  244  250  221  238  248  4.471216 0.812306 SUCCESS  50
001111111  235  267  260  247  230  257  260  237  5.547321 0.697792 SUCCESS  51
010000011  246  270  241  264  211  224  252  262 12.565471 0.127701 SUCCESS  52
010000111  252  258  265  260  268  261  236  251  4.288784 0.830174 SUCCESS  53
010001011  231  247  270  225  232  225  230  239 11.840525 0.158462 SUCCESS  54
010001111  244  257  263  259  233  250  244  255  2.834756 0.944295 SUCCESS  55
010010011  268  275  253  247  228  253  302  243 17.439685 0.025843 SUCCESS  56
010010111  243  247  273  235  261  247  252  260  4.330028 0.826188 SUCCESS  57
010011011  241  259  239  220  236  252  248  251  5.735701 0.676810 SUCCESS  58
010011111  267  234  258  249  238  260  262  239  4.630634 0.796226 SUCCESS  59
010100011  243  245  237  257  246  247  263  236  2.818335 0.945235 SUCCESS  60
010100111  251  247  273  253  265  225  243  262  6.585026 0.581993 SUCCESS  61
010101011  272  207  274  278  253  236  240  258 16.808347 0.032168 SUCCESS  62
010101111  265  254  234  278  267  230  251  265  9.091370 0.334647 SUCCESS  63
010110011  264  216  255  256  274  258  250  257  8.700646 0.368175 SUCCESS  64
010110111  231  257  234  246  239  255  266  256  4.631798 0.796107 SUCCESS  65
010111011  251  234  259  242  249  256  267  256  3.162772 0.923731 SUCCESS  66
010111111  245  229  252  269  251  259  266  284  9.626513 0.292224 SUCCESS  67
011000111  244  272  260  235  255  272  253  243  5.846376 0.664435 SUCCESS  68
011001111  259  225  244  237  273  241  220  252 10.026804 0.263150 SUCCESS  69
